row_label_raw,row_label_full,"+, Mua cổ phần","+, Mua cổ phần_1","+, Mua cổ phần_2","+, Mua cổ phần_3","numeric__+, Mua cổ phần_1","numeric__+, Mua cổ phần_2","numeric__+, Mua cổ phần_3"
-,-,-,Về số lượng:,153.000,cổ phần,,153000.0,
-,-,-,Về giá trị:,1.876.851.000,VND,,1876851000.0,
