row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích/Tỷ lệ biểu quyết,Tỷ lệ cam kết góp,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích/Tỷ lệ biểu quyết,numeric__Tỷ lệ cam kết góp,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Hà Nội,"51,00%","51,00%",Lắp đặt máy móc và thiết bị công nghiệp,,0.51,0.51,
- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Hà Nội,"99,88%","99,88%","Đầu tư, kinh doanh bất động sản",,0.9987999999999999,0.9987999999999999,
- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),Cao Bằng,"99,00%","99,00%","Tư vấn quản lý dự án thủy điện, quản lý sau đầu tư thủy điện.",,0.99,0.99,
- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Cao Bằng,"51,00%","51,00%",Đầu tư xây dựng các nhà máy thủy điện vừa và nhỏ; Sản xuất và kinh doanh điện năng.,,0.51,0.51,
- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Hà Nội,"99,95%","99,95%","Đầu tư, kinh doanh bất động sản",,0.9995,0.9995,
- Công ty Cổ phần Điện gió Liên Lập,- Công ty Cổ phần Điện gió Liên Lập,- Công ty Cổ phần Điện gió Liên Lập,"Thôn Cua, xã Hướng Tân, huyện Hoàng Hóa, tỉnh Quảng Trị","55,54%","55,54%",Sản xuất điện từ năng lượng gió,,0.5554,0.5554,
- Công ty Cổ phần Điện gió Phong Huy,- Công ty Cổ phần Điện gió Phong Huy,- Công ty Cổ phần Điện gió Phong Huy,"Số 56 Lê Duẩn, Thị trấn Khe Xanh, huyện Hướng Hóa, tỉnh Quảng Trị","54,70%","54,70%",Sản xuất điện từ năng lượng gió,,0.547,0.547,
- Công ty Cổ phần Điện gió Phong Nguyên,- Công ty Cổ phần Điện gió Phong Nguyên,- Công ty Cổ phần Điện gió Phong Nguyên,"Số 1 ngõ 23 đường Hùng Vương, Thị trấn Khe Xanh, huyện Hướng Hóa, tỉnh Quảng Trị","54,73%","54,73%",Sản xuất điện từ năng lượng gió,,0.5473,0.5473,
- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,"Tầng 2 toà nhà PCCI Thanh Xuân, số 44 Triều Khúc, Phường Thanh Xuân Nam, quận Thanh Xuân , Hà Nội","51,00%","51,00%",Cung cấp vật tư thiết bị và cấu hình hệ thống điện,,0.51,0.51,
