row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020,numeric__01/01/2020_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.300.061.223.658,-,478.438.210.075,-,1300061223658.0,,478438210075.0,
"Phải thu khách hàng, phải thu khác","Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",1.567.212.203.097,(6.574.596.098),1.052.828.314.146,(3.134.031.737),1567212203097.0,-6574596098.0,1052828314146.0,-3134031737.0
Các khoản cho vay,Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,62.891.072.771,-,187.000.000.000,-,62891072771.0,,187000000000.0,
Đầu tư dài hạn,Tài sản tài chính > Đầu tư dài hạn,Đầu tư dài hạn,821.770.000,-,821.770.000,-,821770000.0,,821770000.0,
,,,2.930.986.269.526,(6.574.596.098),1.719.088.294.221,(3.134.031.737),2930986269526.0,-6574596098.0,1719088294221.0,-3134031737.0
,,,,,Giá trị số kế toán,Giá trị số kế toán,,,,
,,,,,31/12/2020VND,01/01/2020VND,,,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,,,2.821.901.813.998,1.986.779.967.315,,,2821901813998.0,1986779967315.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",,,896.793.228.985,629.052.691.138,,,896793228985.0,629052691138.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,,,121.724.579.196,84.437.085.641,,,121724579196.0,84437085641.0
,,,,,3.840.419.622.179,2.700.269.744.094,,,3840419622179.0,2700269744094.0
