row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Lợi nhuận sau thuế chưa phân phối VND,Nguồn vốn đầu tư xây dựng cơ bản VND,Tổng cộng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Nguồn vốn đầu tư xây dựng cơ bản VND,numeric__Tổng cộng VND
Số dư tại ngày 1/1/2020,Số dư tại ngày 1/1/2020,Số dư tại ngày 1/1/2020,5.000.000.000.000,30.361.932.352,326.480.116.833,543.092.845.095,5.899.934.894.280,5000000000000.0,30361932352.0,326480116833.0,543092845095.0,5899934894280.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,146.202.152.397,-,146.202.152.397,,,146202152397.0,,146202152397.0
"Phân bổ vào quỹ khen thưởng, phúc lợi","Phân bổ vào quỹ khen thưởng, phúc lợi","Phân bổ vào quỹ khen thưởng, phúc lợi",-,-,(10.000.000.000),-,(10.000.000.000),,,-10000000000.0,,-10000000000.0
Cổ tức,Cổ tức,Cổ tức,-,-,(250.000.000.000),-,(250.000.000.000),,,-250000000000.0,,-250000000000.0
Số dư tại ngày 1/1/2021,Số dư tại ngày 1/1/2021,Số dư tại ngày 1/1/2021,5.000.000.000.000,30.361.932.352,212.682.269.230,543.092.845.095,5.786.137.046.677,5000000000000.0,30361932352.0,212682269230.0,543092845095.0,5786137046677.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,310.475.289.925,-,310.475.289.925,,,310475289925.0,,310475289925.0
"Phân bổ vào quỹ khen thưởng, phúc lợi","Phân bổ vào quỹ khen thưởng, phúc lợi","Phân bổ vào quỹ khen thưởng, phúc lợi",-,-,(20.000.000.000),-,(20.000.000.000),,,-20000000000.0,,-20000000000.0
Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,5.000.000.000.000,30.361.932.352,503.157.559.155,543.092.845.095,6.076.612.336.602,5000000000000.0,30361932352.0,503157559155.0,543092845095.0,6076612336602.0
