row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty Cổ phần Dệt May Huế,Công ty Cổ phần Dệt May Huế,Công ty Cổ phần Dệt May Huế,Công ty Cổ phần Dệt May Huế,Công ty Cổ phần Dệt May Huế,,
Cổ tức,Công ty Cổ phần Dệt May Huế > Cổ tức,Cổ tức,9.584.736.000,5.111.859.200,9584736000.0,5111859200.0
Cung cấp dịch vụ,Công ty Cổ phần Dệt May Huế > Cung cấp dịch vụ,Cung cấp dịch vụ,29.000.000,25.361.905,29000000.0,25361905.0
Thu hồi lãi và phí vay nguồn vốn vay,Thu hồi lãi và phí vay nguồn vốn vay,Thu hồi lãi và phí vay nguồn vốn vay,,,,
Ngân hàng Phát triển Châu Á,Thu hồi lãi và phí vay nguồn vốn vay > Ngân hàng Phát triển Châu Á,Ngân hàng Phát triển Châu Á,1.371.433.846,2.127.100.432,1371433846.0,2127100432.0
Lãi và phí cho khoản cho vay lại nguồn vốn vay,Lãi và phí cho khoản cho vay lại nguồn vốn vay,Lãi và phí cho khoản cho vay lại nguồn vốn vay,,,,
Ngân hàng Phát triển Châu Á,Lãi và phí cho khoản cho vay lại nguồn vốn vay > Ngân hàng Phát triển Châu Á,Ngân hàng Phát triển Châu Á,1.332.534.266,1.982.721.206,1332534266.0,1982721206.0
Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,Lãi và phí cho khoản cho vay lại nguồn vốn vay > Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,1.526.853.767,1.406.664.007,1526853767.0,1406664007.0
Công ty TNHH Một thành viên Đệt kim Đông Phương,Công ty TNHH Một thành viên Đệt kim Đông Phương,Công ty TNHH Một thành viên Đệt kim Đông Phương,Công ty TNHH Một thành viên Đệt kim Đông Phương,Công ty TNHH Một thành viên Đệt kim Đông Phương,,
Doanh thu cho thuê tài sản,Công ty TNHH Một thành viên Đệt kim Đông Phương > Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,-,18.500.000.000,,18500000000.0
Mua hàng hóa và dịch vụ,Công ty TNHH Một thành viên Đệt kim Đông Phương > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,-,812.264.071,,812264071.0
Cổ tức,Công ty TNHH Một thành viên Đệt kim Đông Phương > Cổ tức,Cổ tức,-,1.820.271.396,,1820271396.0
Cho vay,Công ty TNHH Một thành viên Đệt kim Đông Phương > Cho vay,Cho vay,9.600.000.000,-,9600000000.0,
Bù trừ phải thu về cổ tức với phải trả quỹ khen thưởng phúc lợi,Công ty TNHH Một thành viên Đệt kim Đông Phương > Bù trừ phải thu về cổ tức với phải trả quỹ khen thưởng phúc lợi,Bù trừ phải thu về cổ tức với phải trả quỹ khen thưởng phúc lợi,1.693.254.921,-,1693254921.0,
Bù trừ trả trước cho người bán ngắn hạn với phải trả ngắn hạn khác và phải trả người bán ngắn hạn,Công ty TNHH Một thành viên Đệt kim Đông Phương > Bù trừ trả trước cho người bán ngắn hạn với phải trả ngắn hạn khác và phải trả người bán ngắn hạn,Bù trừ trả trước cho người bán ngắn hạn với phải trả ngắn hạn khác và phải trả người bán ngắn hạn,6.798.389.740,-,6798389740.0,
Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,,
Bán hàng hóa,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Bán hàng hóa,Bán hàng hóa,4.319.288.262,23.916.428.404,4319288262.0,23916428404.0
Cung cấp dịch vụ,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Cung cấp dịch vụ,Cung cấp dịch vụ,449.099.826,496.529.318,449099826.0,496529318.0
Cổ tức,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Cổ tức,Cổ tức,1.656.450.379,372.873.718,1656450379.0,372873718.0
Ghi giảm cổ tức,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Ghi giảm cổ tức,Ghi giảm cổ tức,2.042.075.661,-,2042075661.0,
Mua hàng hóa,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Mua hàng hóa,Mua hàng hóa,315.496.455,9.242.745.564,315496455.0,9242745564.0
Thu hồi lãi và phí vay,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Thu hồi lãi và phí vay,Thu hồi lãi và phí vay,1.017.555.441,2.815.357.789,1017555441.0,2815357789.0
Lãi và phí cho khoản cho vay lại nguồn vốn vay,Lãi và phí cho khoản cho vay lại nguồn vốn vay,Lãi và phí cho khoản cho vay lại nguồn vốn vay,,,,
Ngân hàng Phát triển Châu Á,Lãi và phí cho khoản cho vay lại nguồn vốn vay > Ngân hàng Phát triển Châu Á,Ngân hàng Phát triển Châu Á,987.190.152,1.468.410.445,987190152.0,1468410445.0
Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,Lãi và phí cho khoản cho vay lại nguồn vốn vay > Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,Thu hồi gốc vay nguồn vốn vay Ngân hàng Phát triển Châu Á,1.132.970.940,1.042.501.893,1132970940.0,1042501893.0
