row_label_raw,row_label_full,STT,Đơn vị,Tổng doanh thu2021VND,Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2021VND,Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2021VND,Chỉ tiết doanh thu > Thu nhập khác2021VND,Lợi nhuận/(lỗ)sau thuế TNDN2021VND,numeric__Đơn vị,numeric__Tổng doanh thu2021VND,numeric__Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2021VND,numeric__Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2021VND,numeric__Chỉ tiết doanh thu > Thu nhập khác2021VND,numeric__Lợi nhuận/(lỗ)sau thuế TNDN2021VND
1,1,1,Văn phòng Công ty mẹ,739.971.618.652,412.171.079.768,322.951.447.975,4.849.090.909,217.191.540.623,,739971618652.0,412171079768.0,322951447975.0,4849090909.0,217191540623.0
2,2,2,Các đơn vị phụ thuộc,,,,,,,,,,,
2,2 > 2,2,Chi nhánh thành phố Hồ Chí Minh,287.482.420,-,562.554,286.919.866,279.897.507,,287482420.0,,562554.0,286919866.0,279897507.0
2,2 > 2,2,Nhà máy Sợi Vinatex Phú Cường,440.287.887.766,440.193.397.238,94.490.528,-,50.628.182.266,,440287887766.0,440193397238.0,94490528.0,,50628182266.0
2,2 > 2,2,Nhà máy Sợi Vinatex Nam Định,422.535.076.868,419.099.174.696,3.435.902.172,-,42.344.839.165,,422535076868.0,419099174696.0,3435902172.0,,42344839165.0
2,2 > 2,2,Trung tâm Thời trang Vinatex,26.071.988.250,26.008.241.354,61.715.762,2.031.134,59.789.674,,26071988250.0,26008241354.0,61715762.0,2031134.0,59789674.0
2,2 > 2,2,Nhà máy May Quế Sơn,434.362,-,434.362,-,(28.959.310),,434362.0,,434362.0,,-28959310.0
3,2 > 3,3,Tổng cộng,1.629.154.488.318,1.297.471.893.056,326.544.553.353,5.138.041.909,310.475.289.925,,1629154488318.0,1297471893056.0,326544553353.0,5138041909.0,310475289925.0
