row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,,310.938.699.755,146.202.152.397,1.0,,310938699755.0,146202152397.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,,,,,,
Khấu hao và phân bổ,Điều chỉnh cho các khoản > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,111.227.013.555,112.392.933.867,2.0,,111227013555.0,112392933867.0
Các khoản dự phòng,Điều chỉnh cho các khoản > Các khoản dự phòng,Các khoản dự phòng,03,,(5.209.576.479),17.552.865.275,3.0,,-5209576479.0,17552865275.0
Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ,,,,,,,,
có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > có gốc ngoại tệ,có gốc ngoại tệ,04,,(8.603.255.048),(11.176.177),4.0,,-8603255048.0,-11176177.0
Lãi từ hoạt động đầu tư,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,05,,(316.669.906.814),(293.915.700.650),5.0,,-316669906814.0,-293915700650.0
Chi phí lãi vay,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Chi phí lãi vay,Chi phí lãi vay,06,,35.029.480.087,59.319.608.732,6.0,,35029480087.0,59319608732.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,126.712.455.056,41.540.683.444,8.0,,126712455056.0,41540683444.0
Biến động các khoản phải thu,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,20.437.141.949,(67.431.114.059),9.0,,20437141949.0,-67431114059.0
Biến động hàng tồn kho,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(42.647.399.365),156.170.033.910,10.0,,-42647399365.0,156170033910.0
Biến động các khoản phải trả và nợ phải trả khác,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,133.212.018.913,(19.753.490.026),11.0,,133212018913.0,-19753490026.0
Biến động chi phí trả trước,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,1.207.390.691,3.185.370.595,12.0,,1207390691.0,3185370595.0
,,,,,238.921.607.244,113.711.483.864,,,238921607244.0,113711483864.0
Tiền lãi vay đã trả,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(35.505.349.558),(61.655.302.245),14.0,,-35505349558.0,-61655302245.0
Thuế thu nhập doanh nghiệp đã nộp,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,,(448.150.277),-,15.0,,-448150277.0,
Tiền trả về Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Tiền trả về Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,Tiền trả về Quỹ Hỗ trợ Sắp xếp và Phát triển Doanh nghiệp,17,,-,(357.614.866.635),17.0,,,-357614866635.0
Tiền chi khác cho hoạt động kinh doanh,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(16.712.921.056),(4.997.961.666),17.0,,-16712921056.0,-4997961666.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,186.255.186.353,(310.556.646.682),20.0,,186255186353.0,-310556646682.0
