row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2021 VND > 21.904.554.796 > 73.800.360.481,2020 VND > (14.879.760.048) > 87.308.080.590,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2021 VND > 21.904.554.796 > 73.800.360.481,numeric__2020 VND > (14.879.760.048) > 87.308.080.590
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,214.970.553,1.372.039.939,61.0,,214970553.0,1372039939.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,95.919.885.830,73.800.360.481,70.0,4.0,95919885830.0,73800360481.0
