row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chênh lệchtỷ giá hối đoái(*) VND,Chi phí khácVND,Tổng cộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chênh lệchtỷ giá hối đoái(*) VND,numeric__Chi phí khácVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,41.948.300.795,6.734.362.572,3.029.212.876,458.331.162,52.170.207.405,41948300795.0,6734362572.0,3029212876.0,458331162.0,52170207405.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,3.906.649.868,-,374.002.428,4.280.652.296,,3906649868.0,,374002428.0,4280652296.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(1.242.427.200),(5.451.557.661),(3.029.212.876),(516.361.370),(10.239.559.107),-1242427200.0,-5451557661.0,-3029212876.0,-516361370.0,-10239559107.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,40.705.873.595,5.189.454.779,-,315.972.220,46.211.300.594,40705873595.0,5189454779.0,,315972220.0,46211300594.0
