row_label_raw,row_label_full,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,2019 > Giá trị VND,2019 > Số có khả năng trả nợ VND,numeric__2020 > Số có khả năng trả nợ VND,numeric__2019 > Giá trị VND,numeric__2019 > Số có khả năng trả nợ VND
913.978.963.695,913.978.963.695,913.978.963.695,913.978.963.695,972.624.163.512,972.624.163.512,913978963695.0,972624163512.0,972624163512.0
2.367.740.421.075,2.367.740.421.075,2.367.740.421.075,2.367.740.421.075,913.181.430.200,913.181.430.200,2367740421075.0,913181430200.0,913181430200.0
3.281.719.384.770,3.281.719.384.770,3.281.719.384.770,3.281.719.384.770,1.885.805.593.712,1.885.805.593.712,3281719384770.0,1885805593712.0,1885805593712.0
126.310.391.739,126.310.391.739,126.310.391.739,126.310.391.739,2.613.464.691,2.613.464.691,126310391739.0,2613464691.0,2613464691.0
3.408.029.776.509,3.408.029.776.509,3.408.029.776.509,3.408.029.776.509,1.888.419.058.403,1.888.419.058.403,3408029776509.0,1888419058403.0,1888419058403.0
