row_label_raw,row_label_full,col_0,Phân mềmVND,numeric__Phân mềmVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Tại ngày 1 tháng 1 năm 2020 và ngày 31 tháng 12 năm 2020,Nguyên giá > Tại ngày 1 tháng 1 năm 2020 và ngày 31 tháng 12 năm 2020,Tại ngày 1 tháng 1 năm 2020 và ngày 31 tháng 12 năm 2020,29.907.717.155,29907717155.0
Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,
Tại ngày 1 tháng 1 năm 2020,Khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,27.785.412.872,27785412872.0
Khấu hao trong năm,Khấu hao lũy kế > Khấu hao trong năm,Khấu hao trong năm,1.089.807.983,1089807983.0
Tại ngày 31 tháng 12 năm 2020,Khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,28.875.220.855,28875220855.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Tại ngày 1 tháng 1 năm 2020,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,2.122.304.283,2122304283.0
Tại ngày 31 tháng 12 năm 2020,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,1.032.496.300,1032496300.0
