row_label_raw,row_label_full,col_0,2020 > Giá trị VND,2020 > Dự phòng VND,2019 > Giá trị VND,2019 > Dự phòng VND,numeric__2020 > Giá trị VND,numeric__2020 > Dự phòng VND,numeric__2019 > Giá trị VND,numeric__2019 > Dự phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,,,,,
Đóng góp vào quỹbảo dưỡng tàu bay thuê,Bên thứ ba > Đóng góp vào quỹbảo dưỡng tàu bay thuê,Đóng góp vào quỹbảo dưỡng tàu bay thuê,6.805.551.842.000,-,6.219.507.324.321,-,6805551842000.0,,6219507324321.0,
Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),Bên thứ ba > Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),Đặt cọc mua tàu bay nhận sau 12 tháng tiếp theo (iii),3.515.188.352.836,-,5.187.416.574.363,-,3515188352836.0,,5187416574363.0,
Đặt cọc thuê tàu bay,Bên thứ ba > Đặt cọc thuê tàu bay,Đặt cọc thuê tàu bay,1.242.593.141.017,-,1.222.663.033.075,-,1242593141017.0,,1222663033075.0,
Đặt cọc dịch vụ mật đất,Bên thứ ba > Đặt cọc dịch vụ mật đất,Đặt cọc dịch vụ mật đất,129.268.494.725,-,125.182.456.527,-,129268494725.0,,125182456527.0,
Khác,Bên thứ ba > Khác,Khác,49.814.214.970,-,33.259.905.542,-,49814214970.0,,33259905542.0,
,,,11.742.416.045.548,-,12.788.029.293.828,-,11742416045548.0,,12788029293828.0,
Bên liên quan(Thuyết minh 37(b)),Bên thứ ba > Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),725.964.187.706,-,1.599.702.308.477,-,725964187706.0,,1599702308477.0,
,,,12.468.380.233.254,-,14.387.731.602.305,-,12468380233254.0,,14387731602305.0,
