row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
,,,,2020VND,2019VND,,,
(b),(b),(b),Chi phí thuê tàu bay trả trước,195.438.728.811,355.790.339.276,,195438728811.0,355790339276.0
(b),(b),(b),Chi phí bảo dưỡng tàu bay trả trước,15.481.112.314,23.297.293.810,,15481112314.0,23297293810.0
(b),(b),(b),Chi phí trả trước ngắn hạn khác,1.806.992.941,3.250.033.702,,1806992941.0,3250033702.0
(b),(b),(b),,212.726.834.066,382.337.666.788,,212726834066.0,382337666788.0
(b),(b),(b),Dài hạn,,,,,
(b),(b),(b),,2020VND,2019VND,,,
(b),(b) > (b),(b),Chi phí bảo dưỡng tàu bay,4.265.543.851.868,5.782.829.060.991,,4265543851868.0,5782829060991.0
(b),(b) > (b),(b),Chi phí hoàn tàu bay thuê,477.459.578.390,590.235.202.338,,477459578390.0,590235202338.0
(b),(b) > (b),(b),"Phụ từng xoay vòng, công cụ và dụng cụ",123.550.583.976,114.854.388.316,,123550583976.0,114854388316.0
(b),(b) > (b),(b),Chi phí kiểm tra và sửa chữa lớn,83.980.251.729,103.156.115.556,,83980251729.0,103156115556.0
(b),(b) > (b),(b),Chi phí trả trước dài hạn khác,38.792.040.942,-,,38792040942.0,
(b),(b) > (b),(b),,4.989.326.306.905,6.591.074.767.201,,4989326306905.0,6591074767201.0
