row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Chuyển sang vay nợ đến hạn trả,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Chuyển sang vay nợ đến hạn trả,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,- Trái phiếu dài hạn đến hạn trả,477.814.331.456,-,-,(45.541.112.000),432.273.219.456,477814331456.0,,,-45541112000.0,432273219456.0
Cộng,Cộng,Cộng,477.814.331.456,-,-,(45.541.112.000),432.273.219.456,477814331456.0,,,-45541112000.0,432273219456.0
