row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,(561.817.201.897),(1.183.728.532.315),-561817201897.0,-1183728532315.0
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:",,,,
- Các khoản điều chỉnh tăng,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > - Các khoản điều chỉnh tăng",- Các khoản điều chỉnh tăng,1.106.137.546.371,1.415.406.613.549,1106137546371.0,1415406613549.0
"+ Chi phí không hợp lý, hợp lệ","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Chi phí không hợp lý, hợp lệ","+ Chi phí không hợp lý, hợp lệ",23.597.937.195,19.115.002.327,23597937195.0,19115002327.0
+ Chi phí lãi vay không chế theo nghị định 132/NĐ-CP,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Chi phí lãi vay không chế theo nghị định 132/NĐ-CP",+ Chi phí lãi vay không chế theo nghị định 132/NĐ-CP,71.385.969.056,56.898.041.175,71385969056.0,56898041175.0
+ Chênh lệch đánh giá lại tiên tệ có gốc ngoại tệ,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Chênh lệch đánh giá lại tiên tệ có gốc ngoại tệ",+ Chênh lệch đánh giá lại tiên tệ có gốc ngoại tệ,-,33.607.573.731,,33607573731.0
+ Dự phòng/ hoàn nhập dự phòng các khoản đầu tư,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Dự phòng/ hoàn nhập dự phòng các khoản đầu tư",+ Dự phòng/ hoàn nhập dự phòng các khoản đầu tư,,763.070.518,,763070518.0
+ Loại trì chi phí khấu hao trong năm từ số khấu hao của lãi chưa thực hiện ở khía cạnh hợp nhất,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Loại trì chi phí khấu hao trong năm từ số khấu hao của lãi chưa thực hiện ở khía cạnh hợp nhất",+ Loại trì chi phí khấu hao trong năm từ số khấu hao của lãi chưa thực hiện ở khía cạnh hợp nhất,(49.794.295),1.047.615.217,-49794295.0,1047615217.0
+ Dự phòng nợ phải thu,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Dự phòng nợ phải thu",+ Dự phòng nợ phải thu,871.815.812.804,485.969.171.364,871815812804.0,485969171364.0
"+ Lỗ thu nhập tính thuế các công ty con, mẹ","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Lỗ thu nhập tính thuế các công ty con, mẹ","+ Lỗ thu nhập tính thuế các công ty con, mẹ",122.306.439.173,800.986.034.320,122306439173.0,800986034320.0
+ Phân bổ lợi thế thương mại,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Phân bổ lợi thế thương mại",+ Phân bổ lợi thế thương mại,17.128.737.755,17.128.737.755,17128737755.0,17128737755.0
+ Lãi/ lỗ từ công ty liên kết,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > + Lãi/ lỗ từ công ty liên kết",+ Lãi/ lỗ từ công ty liên kết,(47.555.317),(108.632.858),-47555317.0,-108632858.0
