row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Lãi tiền gửi, tiền cho vay","- Lãi tiền gửi, tiền cho vay","- Lãi tiền gửi, tiền cho vay",236.725.844.452,235.320.375.251,236725844452.0,235320375251.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,225.036.000,225.036.000,225036000.0,225036000.0
- Chênh lệch tỷ giá,- Chênh lệch tỷ giá,- Chênh lệch tỷ giá,626.113.950,-,626113950.0,
- Lãi thoái vốn công ty con,- Lãi thoái vốn công ty con,- Lãi thoái vốn công ty con,-,1.310.469.321,,1310469321.0
Cộng,Cộng,Cộng,237.576.994.402,236.855.880.572,237576994402.0,236855880572.0
