row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,VI.1,1.122.336.737.017,1.347.873.447.005,,,1122336737017.0,1347873447005.0
02,02,02,2. Các khoản giảm trừ doanh thu,,2.482.687,1.349.785,,,2482687.0,1349785.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,,1.122.334.254.330,1.347.872.097.220,,,1122334254330.0,1347872097220.0
11,11,11,4. Giá vốn hàng bán,VI.2,899.483.792.852,1.020.596.883.021,,,899483792852.0,1020596883021.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,222.850.461.478,327.275.214.199,,,222850461478.0,327275214199.0
21,21,21,6. Doanh thu hoạt động tài chính,VI.3,237.576.994.402,236.855.880.572,,,237576994402.0,236855880572.0
22,22,22,7. Chi phí tài chính,VI.4,353.451.871.432,427.843.707.556,,,353451871432.0,427843707556.0
23,23,23,- Trong đó: Chi phí lãi vay,,353.527.402.684,361.994.198.994,,,353527402684.0,361994198994.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",VI.5,47.555.317,108.632.858,,,47555317.0,108632858.0
25,25,25,9. Chi phí bán hàng,VI.6,6.824.743.217,11.112.766.445,,,6824743217.0,11112766445.0
26,26,26,10. Chi phí quản lý doanh nghiệp,VI.7,658.988.850.292,1.289.316.973.159,,,658988850292.0,1289316973159.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,(558.790.453.744),(1.164.033.719.531),,,-558790453744.0,-1164033719531.0
31,31,31,12. Thu nhập khác,VI.8,9.657.959.020,6.414.292.134,,,9657959020.0,6414292134.0
32,32,32,13. Chi phí khác,VI.9,12.684.707.173,26.109.104.918,,,12684707173.0,26109104918.0
40,40,40,14. Lợi nhuận khác,,(3.026.748.153),(19.694.812.784),,,-3026748153.0,-19694812784.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,(561.817.201.897),(1.183.728.532.315),,,-561817201897.0,-1183728532315.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,V.19,10.028.178.521,12.534.100.009,,,10028178521.0,12534100009.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,6.894.650.781,914.217.926,,,6894650781.0,914217926.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,(578.740.031.199),(1.197.176.850.250),,,-578740031199.0,-1197176850250.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,(594.601.137.150),(1.219.413.266.472),,,-594601137150.0,-1219413266472.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,15.861.105.951,22.236.416.222,,,15861105951.0,22236416222.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,VI.11,(1.987),(4.074),,,-1987.0,-4074.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,VI.12,(1.987),(4.074),,,-1987.0,-4074.0
