row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển khác,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển khác,numeric__Số cuối năm
- Công trình khách sạn DLGL Hotel Pleiku,- Công trình khách sạn DLGL Hotel Pleiku,- Công trình khách sạn DLGL Hotel Pleiku,30.612.218.993,-,-,30.612.218.993,30612218993.0,,,30612218993.0
- Chi phí sửa chữa đột xuất tuyến đường thuộc Quốc lộ 14,- Chi phí sửa chữa đột xuất tuyến đường thuộc Quốc lộ 14,- Chi phí sửa chữa đột xuất tuyến đường thuộc Quốc lộ 14,6.600.436.349,14.786.851.348,(21.387.287.697),-,6600436349.0,14786851348.0,-21387287697.0,
- Các công trình khác,- Các công trình khác,- Các công trình khác,3.648.242.706,974.444.818,(277.016.667),4.345.670.857,3648242706.0,974444818.0,-277016667.0,4345670857.0
Cộng,Cộng,Cộng,40.860.898.048,15.761.296.166,(21.664.304.364),34.957.889.850,40860898048.0,15761296166.0,-21664304364.0,34957889850.0
