row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu",349.052.063.205,555.606.739.097,349052063205.0,555606739097.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,190.297.025.879,229.138.739.421,190297025879.0,229138739421.0
"- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh",220.530.933.200,159.869.580.742,220530933200.0,159869580742.0
- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,199.676.550.122,222.073.233.299,199676550122.0,222073233299.0
Cộng,Cộng,Cộng,959.556.572.406,1.166.688.292.559,959556572406.0,1166688292559.0
