row_label_raw,row_label_full,Lĩnh vực,Doanh thu thuần,Giá vốn,Lợi nhuận gộp,numeric__Doanh thu thuần,numeric__Giá vốn,numeric__Lợi nhuận gộp
- Buôn bán linh kiện điện tử,- Buôn bán linh kiện điện tử,- Buôn bán linh kiện điện tử,821.924.245.224,762.268.417.980,59.655.827.244,821924245224.0,762268417980.0,59655827244.0
- Đá Granitte,- Đá Granitte,- Đá Granitte,27.430.830.000,27.146.624.412,284.205.588,27430830000.0,27146624412.0,284205588.0
- Điện thương phẩm,- Điện thương phẩm,- Điện thương phẩm,68.355.972.465,38.370.677.288,29.985.295.177,68355972465.0,38370677288.0,29985295177.0
"- Bán gỗ, thành phẩm từ gỗ","- Bán gỗ, thành phẩm từ gỗ","- Bán gỗ, thành phẩm từ gỗ",4.487.090.158,7.955.625.701,(3.468.535.543),4487090158.0,7955625701.0,-3468535543.0
- Dịch vụ trạm thu phí BOT,- Dịch vụ trạm thu phí BOT,- Dịch vụ trạm thu phí BOT,420.885.233.913,177.876.250.941,243.008.982.972,420885233913.0,177876250941.0,243008982972.0
- Doanh thu cho thuê tài sản,- Doanh thu cho thuê tài sản,- Doanh thu cho thuê tài sản,4.210.098.121,5.868.690.368,(1.658.592.247),4210098121.0,5868690368.0,-1658592247.0
- Dịch vụ bến xe,- Dịch vụ bến xe,- Dịch vụ bến xe,500.482.238,7.500.000,492.982.238,500482238.0,7500000.0,492982238.0
"- Bán hàng, dịch vụ khác","- Bán hàng, dịch vụ khác","- Bán hàng, dịch vụ khác",78.145.101,1.103.096.331,(1.024.951.230),78145101.0,1103096331.0,-1024951230.0
Cộng,Cộng,Cộng,1.347.872.097.220,1.020.596.883.021,327.275.214.199,1347872097220.0,1020596883021.0,327275214199.0
