row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
100,100,100,A. TÀI SẢN NGĂN HẠN,,1.131.710.306.910,1.647.393.336.524,,,1131710306910.0,1647393336524.0
110,110,110,I. Tiền và các khoản tương đương tiền,V.1,194.659.449.343,117.984.852.556,,,194659449343.0,117984852556.0
111,111,111,1. Tiền,,194.659.449.343,117.984.852.556,,,194659449343.0,117984852556.0
112,112,112,2. Các khoản tương đương tiền,,-,-,,,,
120,112 > 120,120,II. Đầu tư tài chính ngắn hạn,,50.000.000.000,50.000.000.000,,,50000000000.0,50000000000.0
123,112 > 123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,V.2,50.000.000.000,50.000.000.000,,,50000000000.0,50000000000.0
130,112 > 130,130,III. Các khoản phải thu ngắn hạn,,707.118.433.275,1.234.607.067.732,,,707118433275.0,1234607067732.0
131,112 > 131,131,1. Phải thu ngắn hạn của khách hàng,V.3,797.672.854.321,872.799.704.902,,,797672854321.0,872799704902.0
132,112 > 132,132,2. Trả trước cho người bán ngắn hạn,V.4,57.251.955.549,54.901.955.863,,,57251955549.0,54901955863.0
135,112 > 135,135,3. Phải thu về cho vay ngắn hạn,V.5a,1.137.082.661.174,1.283.615.917.371,,,1137082661174.0,1283615917371.0
136,112 > 136,136,4. Phải thu ngắn hạn khác,V.6a,667.258.906.050,463.492.680.457,,,667258906050.0,463492680457.0
137,112 > 137,137,5. Dự phòng phải thu ngắn hạn khó đòi,V.7,(1.952.147.943.819),(1.440.203.190.861),,,-1952147943819.0,-1440203190861.0
140,112 > 140,140,IV. Hàng tồn kho,V.8,178.445.983.349,243.503.894.251,,,178445983349.0,243503894251.0
141,112 > 141,141,1. Hàng tồn kho,,261.460.744.596,279.103.388.610,,,261460744596.0,279103388610.0
149,112 > 149,149,2. Dự phòng giảm giá hàng tồn kho (*),,(83.014.761.247),(35.599.494.359),,,-83014761247.0,-35599494359.0
150,112 > 150,150,V. Tài sản ngắn hạn khác,,1.486.440.943,1.297.521.985,,,1486440943.0,1297521985.0
151,112 > 151,151,1. Chi phí trả trước ngắn hạn,V.9a,343.448.299,277.246.722,,,343448299.0,277246722.0
152,112 > 152,152,2. Thuế giá trị gia tăng được khấu trừ,,1.025.177.160,1.017.534.494,,,1025177160.0,1017534494.0
153,112 > 153,153,3. Thuế và các khoản khác phải thu Nhà nước,V.19,117.815.484,2.740.769,,,117815484.0,2740769.0
200,112 > 200,200,B. TÀI SẢN DÀI HẠN,,3.920.238.845.667,3.964.452.311.610,,,3920238845667.0,3964452311610.0
210,112 > 210,210,I. Các khoản phải thu dài hạn,,1.125.443.978.530,974.633.172.877,,,1125443978530.0,974633172877.0
215,112 > 215,215,1. Phải thu về cho vay dài hạn,V.5b,1.124.175.308.530,973.364.502.877,,,1124175308530.0,973364502877.0
216,112 > 216,216,2. Phải thu dài hạn khác,V.6b,1.268.670.000,1.268.670.000,,,1268670000.0,1268670000.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,,-,-,,,,
220,219 > 220,220,II. Tài sản cố định,,2.417.447.295.736,2.609.447.536.906,,,2417447295736.0,2609447536906.0
221,219 > 221,221,1. Tài sản cố định hữu hình,V.10,2.393.232.009.409,2.582.098.269.846,,,2393232009409.0,2582098269846.0
222,219 > 222,222,- Nguyên giá,,4.168.937.242.457,4.143.007.793.378,,,4168937242457.0,4143007793378.0
223,219 > 223,223,- Giá trị hao mòn lũy kế,,(1.775.705.233.048),(1.560.909.523.532),,,-1775705233048.0,-1560909523532.0
227,219 > 227,227,2. Tài sản cố định vô hình,V.11,24.215.286.327,27.349.267.060,,,24215286327.0,27349267060.0
228,219 > 228,228,- Nguyên giá,,246.586.026.423,228.997.301.413,,,246586026423.0,228997301413.0
229,219 > 229,229,- Giá trị hao mòn lũy kế,,(222.370.740.096),(201.648.034.353),,,-222370740096.0,-201648034353.0
