row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Chi phí nguyên vật liệu,- Chi phí nguyên vật liệu,- Chi phí nguyên vật liệu,642.109.968,971.233.450,642109968.0,971233450.0
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,57.737.198.654,55.151.024.501,57737198654.0,55151024501.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,21.491.876.166,34.089.329.418,21491876166.0,34089329418.0
"- Dự phòng (+) / hoàn nhập (-) nợ phải thu quá hạn, khó đòi","- Dự phòng (+) / hoàn nhập (-) nợ phải thu quá hạn, khó đòi","- Dự phòng (+) / hoàn nhập (-) nợ phải thu quá hạn, khó đòi",511.475.063.045,1.128.840.428.305,511475063045.0,1128840428305.0
- Phân bổ lợi thế thương mại,- Phân bổ lợi thế thương mại,- Phân bổ lợi thế thương mại,49.104.080.459,48.537.588.168,49104080459.0,48537588168.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,18.538.522.000,21.727.369.317,18538522000.0,21727369317.0
Cộng,Cộng,Cộng,658.988.850.292,1.289.316.973.159,658988850292.0,1289316973159.0
