row_label_raw,row_label_full,col_0,31/12/2025 > Giá trịVND,31/12/2025 > Dự phòngVND,01/01/2025 > Giá trịVND,01/01/2025 > Dự phòngVND,numeric__31/12/2025 > Giá trịVND,numeric__31/12/2025 > Dự phòngVND,numeric__01/01/2025 > Giá trịVND,numeric__01/01/2025 > Dự phòngVND
"- Phải thu lãi tiền gửi, cho vay","a.2) Chỉ tiết theo đối tượng > - Phải thu lãi tiền gửi, cho vay","- Phải thu lãi tiền gửi, cho vay",5.976.800.841,-,18.748.906.524,-,5976800841.0,,18748906524.0,
- Công ty Cổ phần Tập đoàn Thế Kỳ,a.2) Chỉ tiết theo đối tượng > - Công ty Cổ phần Tập đoàn Thế Kỳ,- Công ty Cổ phần Tập đoàn Thế Kỳ,4.104.690.412,-,-,-,4104690412.0,,,
- Các đối tượng khác,a.2) Chỉ tiết theo đối tượng > - Các đối tượng khác,- Các đối tượng khác,1.872.110.429,-,18.748.906.524,-,1872110429.0,,18748906524.0,
"- Ký quỹ, ký cược","a.2) Chỉ tiết theo đối tượng > - Ký quỹ, ký cược","- Ký quỹ, ký cược",3.290.525.772.710,(81.331.165.300),827.726.067.578,(48.501.165.300),3290525772710.0,-81331165300.0,827726067578.0,-48501165300.0
+ Công ty Cổ phần Hồng Lam Xuân Thành (1),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Hồng Lam Xuân Thành (1),+ Công ty Cổ phần Hồng Lam Xuân Thành (1),285.971.536.659,-,422.755.178.176,-,285971536659.0,,422755178176.0,
+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),46.191.853.014,-,38.650.639.863,-,46191853014.0,,38650639863.0,
+ Công ty Cổ phần Paradise Đại Lái (3),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Paradise Đại Lái (3),+ Công ty Cổ phần Paradise Đại Lái (3),56.568.160.000,-,55.000.000.000,-,56568160000.0,,55000000000.0,
+ Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ (4),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ (4),+ Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ (4),1.295.347.280.748,-,-,-,1295347280748.0,,,
+ Công ty TNHH Âu Lạc Quảng Ninh (5),a.2) Chỉ tiết theo đối tượng > + Công ty TNHH Âu Lạc Quảng Ninh (5),+ Công ty TNHH Âu Lạc Quảng Ninh (5),314.571.300.000,-,-,-,314571300000.0,,,
+ Công ty Cổ phần TID (6),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần TID (6),+ Công ty Cổ phần TID (6),50.000.000.000,-,-,-,50000000000.0,,,
+ Công ty CP Đầu tư Xây dựng và Thương mại Nhật Hằng (7),a.2) Chỉ tiết theo đối tượng > + Công ty CP Đầu tư Xây dựng và Thương mại Nhật Hằng (7),+ Công ty CP Đầu tư Xây dựng và Thương mại Nhật Hằng (7),761.441.970.942,-,-,-,761441970942.0,,,
+ Công ty Cổ phần Khai Sơn (8),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Khai Sơn (8),+ Công ty Cổ phần Khai Sơn (8),1.500.000.000,-,-,-,1500000000.0,,,
+ Công ty Cổ phần Bất động sản Galaxy Land (9.1),a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Bất động sản Galaxy Land (9.1),+ Công ty Cổ phần Bất động sản Galaxy Land (9.1),179.561.399.676,-,167.075.982.647,-,179561399676.0,,167075982647.0,
+ Công ty TNHH Đầu tư và Phát triển Lê Phong - Dự án Lê Phong Thuận Giao,a.2) Chỉ tiết theo đối tượng > + Công ty TNHH Đầu tư và Phát triển Lê Phong - Dự án Lê Phong Thuận Giao,+ Công ty TNHH Đầu tư và Phát triển Lê Phong - Dự án Lê Phong Thuận Giao,47.031.165.300,(47.031.165.300),47.031.165.300,(47.031.165.300),47031165300.0,-47031165300.0,47031165300.0,-47031165300.0
+ Công ty Cổ phần Đầu tư và Dịch vụ Khách sạn Soleil,a.2) Chỉ tiết theo đối tượng > + Công ty Cổ phần Đầu tư và Dịch vụ Khách sạn Soleil,+ Công ty Cổ phần Đầu tư và Dịch vụ Khách sạn Soleil,22.550.000.000,(22.550.000.000),-,-,22550000000.0,-22550000000.0,,
+ Đối tượng khác,a.2) Chỉ tiết theo đối tượng > + Đối tượng khác,+ Đối tượng khác,229.791.106.371,(11.750.000.000),97.213.101.592,(1.470.000.000),229791106371.0,-11750000000.0,97213101592.0,-1470000000.0
