row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,6.789.964.210.138,4.298.280.977.836,,,6789964210138.0,4298280977836.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,114.689.116.120,31.099.676.274,,4.0,114689116120.0,31099676274.0
111,111,111,1. Tiền,,109.689.116.120,31.099.676.274,,,109689116120.0,31099676274.0
112,112,112,2. Các khoản tương đương tiền,,5.000.000.000,-,,,5000000000.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,5,164.585.369.863,157.424.654.795,,5.0,164585369863.0,157424654795.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,164.585.369.863,157.424.654.795,,,164585369863.0,157424654795.0
130,130,130,III. Các khoản phải thu ngắn hạn,,5.797.075.319.205,3.745.916.881.150,,,5797075319205.0,3745916881150.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,590.944.953.965,547.530.263.681,,6.0,590944953965.0,547530263681.0
132,132,132,2. Trà trước cho người bán ngắn hạn,7,88.256.412.232,47.036.510.820,,7.0,88256412232.0,47036510820.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,69.396.797.016,165.405.700.000,,8.0,69396797016.0,165405700000.0
136,136,136,4. Phải thu ngắn hạn khác,9,5.165.107.513.969,3.069.744.764.626,,9.0,5165107513969.0,3069744764626.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(116.630.357.977),(83.800.357.977),,,-116630357977.0,-83800357977.0
140,140,140,IV. Hàng tồn kho,11,690.724.503.495,354.388.867.338,,11.0,690724503495.0,354388867338.0
141,141,141,1. Hàng tồn kho,,690.724.503.495,354.388.867.338,,,690724503495.0,354388867338.0
150,150,150,V. Tài sản ngắn hạn khác,,22.889.901.455,9.450.898.279,,,22889901455.0,9450898279.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,4.067.043.750,4.741.834.062,,16.0,4067043750.0,4741834062.0
152,152,152,2. Thuế GTGT được khấu trừ,,17.455.126.893,1.295.201.921,,,17455126893.0,1295201921.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,1.367.730.812,3.413.862.296,,21.0,1367730812.0,3413862296.0
200,200,200,B. TÀI SẢN DÀI HẠN,,754.892.529.694,2.882.428.883.955,,,754892529694.0,2882428883955.0
210,210,210,I. Các khoản phải thu dài hạn,,13.810.204.720,2.470.221.354.651,,,13810204720.0,2470221354651.0
216,216,216,1. Phải thu dài hạn khác,9,13.810.204.720,2.493.771.354.651,,9.0,13810204720.0,2493771354651.0
219,219,219,2. Dự phòng phải thu dài hạn khó đòi,,-,(23.550.000.000),,,,-23550000000.0
220,220,220,II. Tài sản cố định,,152.328.589.988,185.157.833.912,,,152328589988.0,185157833912.0
221,221,221,1. Tài sản cố định hữu hình,13,101.256.501.961,111.069.967.878,,13.0,101256501961.0,111069967878.0
222,222,222,- Nguyên giá,,183.296.614.093,185.804.304.021,,,183296614093.0,185804304021.0
223,223,223,- Giá trị hao mòn lũy kế,,(82.040.112.132),(74.734.336.143),,,-82040112132.0,-74734336143.0
227,227,227,2. Tài sản cố định vô hình,14,51.072.088.027,74.087.866.034,,14.0,51072088027.0,74087866034.0
228,228,228,- Nguyên giá,,239.971.990.779,234.946.762.779,,,239971990779.0,234946762779.0
229,229,229,- Giá trị hao mòn lũy kế,,(188.899.902.752),(160.858.896.745),,,-188899902752.0,-160858896745.0
230,230,230,III. Bất động sản đầu tư,15,166.770.497.943,176.588.698.677,,15.0,166770497943.0,176588698677.0
231,231,231,- Nguyên giá,,186.921.740.253,191.651.563.604,,,186921740253.0,191651563604.0
232,232,232,- Giá trị hao mòn lũy kế,,(20.151.242.310),(15.062.864.927),,,-20151242310.0,-15062864927.0
