row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,2.922.491.584,17.990.714.151,52.696.922.541,36.400.816.745,58.642.984,31.422.971.347,2922491584.0,17990714151.0,52696922541.0,36400816745.0,58642984.0,31422971347.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,247.939.069,14.083.808.169,26.411.469.905,14.456.272.954,1.061.359.890,26.852.425.941,247939069.0,14083808169.0,26411469905.0,14456272954.0,1061359890.0,26852425941.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,162.641,68.567.687.641,64.188.482.968,59.835.626.755,162.641,72.920.543.854,162641.0,68567687641.0,64188482968.0,59835626755.0,162641.0,72920543854.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,311.329.668,368.705.882,115.185.644,2.000.000,566.849.906,,311329668.0,368705882.0,115185644.0,2000000.0,566849906.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",243.269.002,-,292.764.746,295.061.041,245.565.297,-,243269002.0,,292764746.0,295061041.0,245565297.0,
,,,3.413.862.296,100.953.539.629,143.958.346.042,111.102.963.139,1.367.730.812,131.762.791.048,3413862296.0,100953539629.0,143958346042.0,111102963139.0,1367730812.0,131762791048.0
