row_label_raw,row_label_full,col_0,31/12/2025 > Giá trịVND,31/12/2025 > Dự phòngVND,01/01/2025 > Giá trịVND,01/01/2025 > Dự phòngVND,numeric__31/12/2025 > Giá trịVND,numeric__31/12/2025 > Dự phòngVND,numeric__01/01/2025 > Giá trịVND,numeric__01/01/2025 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
Bên liên quan,a) Ngắn hạn > Bên liên quan,Bên liên quan,153.988.317.154,-,85.253.742.333,-,153988317154.0,,85253742333.0,
- Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,a) Ngắn hạn > - Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,131.392.871.783,-,61.604.013.290,-,131392871783.0,,61604013290.0,
- Công ty Cổ phần Tập đoàn Thế Kỳ,a) Ngắn hạn > - Công ty Cổ phần Tập đoàn Thế Kỳ,- Công ty Cổ phần Tập đoàn Thế Kỳ,2.142.487.747,-,2.142.487.747,-,2142487747.0,,2142487747.0,
- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,a) Ngắn hạn > - Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,813.510.087,-,1.835.400.027,-,813510087.0,,1835400027.0,
- Công ty Cổ phần Thẩm định giá Thế Kỳ,a) Ngắn hạn > - Công ty Cổ phần Thẩm định giá Thế Kỳ,- Công ty Cổ phần Thẩm định giá Thế Kỳ,83.065.512,-,115.459.244,-,83065512.0,,115459244.0,
- Công ty Cổ phần CNV Sài Gòn,a) Ngắn hạn > - Công ty Cổ phần CNV Sài Gòn,- Công ty Cổ phần CNV Sài Gòn,19.556.382.025,-,19.556.382.025,-,19556382025.0,,19556382025.0,
Bên khác,a) Ngắn hạn > Bên khác,Bên khác,436.956.636.811,(28.007.683.591),462.276.521.348,(28.007.683.591),436956636811.0,-28007683591.0,462276521348.0,-28007683591.0
- Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,a) Ngắn hạn > - Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,- Công ty Cổ phần Đầu tư và Xây dựng Xuân Phú Hải,26.014.770.668,-,26.014.770.668,-,26014770668.0,,26014770668.0,
- Công ty Cổ phần Hồng Lam Xuân Thành,a) Ngắn hạn > - Công ty Cổ phần Hồng Lam Xuân Thành,- Công ty Cổ phần Hồng Lam Xuân Thành,7.514.048.140,-,33.300.812.117,-,7514048140.0,,33300812117.0,
- Công ty Cổ phần Bắt động sản Galaxy Land,a) Ngắn hạn > - Công ty Cổ phần Bắt động sản Galaxy Land,- Công ty Cổ phần Bắt động sản Galaxy Land,96.990.042,-,4.050.253.962,-,96990042.0,,4050253962.0,
- Công ty Cổ phần Tập đoàn Phúc Sơn,a) Ngắn hạn > - Công ty Cổ phần Tập đoàn Phúc Sơn,- Công ty Cổ phần Tập đoàn Phúc Sơn,22.373.972.812,(22.373.972.812),22.373.972.812,(22.373.972.812),22373972812.0,-22373972812.0,22373972812.0,-22373972812.0
- Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),a) Ngắn hạn > - Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),- Khách mua căn hộ dự án tòa nhà Hợp tác xã Thành Công (Dự án Trinity Tower),40.981.363,-,629.361.780,-,40981363.0,,629361780.0,
- Khách hàng Dự án Hoa Tiên Paradise,a) Ngắn hạn > - Khách hàng Dự án Hoa Tiên Paradise,- Khách hàng Dự án Hoa Tiên Paradise,58.067.395.196,-,58.067.395.196,-,58067395196.0,,58067395196.0,
- Các khoản phải thu khách hàng khác,a) Ngắn hạn > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,322.848.478.590,(5.633.710.779),317.839.954.813,(5.633.710.779),322848478590.0,-5633710779.0,317839954813.0,-5633710779.0
,,,590.944.953.965,(28.007.683.591),547.530.263.681,(28.007.683.591),590944953965.0,-28007683591.0,547530263681.0,-28007683591.0
