row_label_raw,row_label_full,Nội dung,Số dư 31/12/2025,Số dư 01/01/2025,numeric__Số dư 31/12/2025,numeric__Số dư 01/01/2025
,,,VND,VND,,
Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9a.2) (*),Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9a.2) (*),Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9a.2) (*),38.691.853.014,38.650.639.863,38691853014.0,38650639863.0
Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9b.2) (**),Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9b.2) (**),Đặt cọc dự án Khu nhà ở An Bình - Cần Thơ (thuyết minh số 9b.2) (**),7.500.000.000,7.500.000.000,7500000000.0,7500000000.0
Phải thu về cho vay (thuyết minh số 08) (**),Phải thu về cho vay (thuyết minh số 08) (**),Phải thu về cho vay (thuyết minh số 08) (**),3.760.700.000,3.760.700.000,3760700000.0,3760700000.0
,,,49.952.553.014,49.911.339.863,49952553014.0,49911339863.0
