row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,27,1.323.484.651.762,1.538.002.600.367,,27.0,1323484651762.0,1538002600367.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,1.323.484.651.762,1.538.002.600.367,,,1323484651762.0,1538002600367.0
11,02 > 11,11,4. Giá vốn hàng bán,28,1.031.840.056.326,1.248.568.714.419,,28.0,1031840056326.0,1248568714419.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,291.644.595.436,289.433.885.948,,,291644595436.0,289433885948.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,29,12.323.722.811,49.119.025.471,,29.0,12323722811.0,49119025471.0
22,02 > 22,22,7. Chi phí tài chính,30,74.010.124.697,91.661.139.506,,30.0,74010124697.0,91661139506.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,74.010.124.697,72.849.382.038,,,74010124697.0,72849382038.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,-,-,,,,
25,24 > 25,25,9. Chi phí bán hàng,31,9.382.640.071,19.166.518.809,,31.0,9382640071.0,19166518809.0
26,24 > 26,26,10. Chi phí quản lý doanh nghiệp,32,122.250.319.014,133.438.031.897,,32.0,122250319014.0,133438031897.0
30,24 > 30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,98.325.234.465,94.287.221.207,,,98325234465.0,94287221207.0
31,24 > 31,31,12. Thu nhập khác,33,13.344.187.601,2.215.493.804,,33.0,13344187601.0,2215493804.0
32,24 > 32,32,13. Chi phí khác,34,10.268.722.294,39.208.652.613,,34.0,10268722294.0,39208652613.0
40,24 > 40,40,14. Lợi nhuận khác,,3.075.465.307,(36.993.158.809),,,3075465307.0,-36993158809.0
50,24 > 50,50,15. Tổng lợi nhuận kế toán trước thuế,,101.400.699.772,57.294.062.398,,,101400699772.0,57294062398.0
51,24 > 51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,35,26.411.469.905,15.507.558.845,,35.0,26411469905.0,15507558845.0
52,24 > 52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,36,(109.736.060),-,,36.0,-109736060.0,
60,24 > 60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,75.098.965.927,41.786.503.553,,,75098965927.0,41786503553.0
61,24 > 61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,73.302.796.260,41.048.046.349,,,73302796260.0,41048046349.0
62,24 > 62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,1.796.169.667,738.457.204,,,1796169667.0,738457204.0
70,24 > 70,70,21. Lãi cơ bản trên cổ phiếu,37,158,89,,37.0,158.0,89.0
