row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,,
- Công cụ dụng cụ xuất dùng,a) Chi phí trả trước ngắn hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,731.130.134,107.560.052,731130134.0,107560052.0
- Chi phí sửa chữa,a) Chi phí trả trước ngắn hạn > - Chi phí sửa chữa,- Chi phí sửa chữa,288.098.240,483.031.575,288098240.0,483031575.0
- Chi phí thuê văn phòng,a) Chi phí trả trước ngắn hạn > - Chi phí thuê văn phòng,- Chi phí thuê văn phòng,534.158.103,1.011.075.388,534158103.0,1011075388.0
- Chi phí môi giới trả trước,a) Chi phí trả trước ngắn hạn > - Chi phí môi giới trả trước,- Chi phí môi giới trả trước,347.950.940,1.567.982.591,347950940.0,1567982591.0
- Chi phí trả trước ngắn hạn khác,a) Chi phí trả trước ngắn hạn > - Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,2.165.706.333,1.572.184.456,2165706333.0,1572184456.0
,,,4.067.043.750,4.741.834.062,4067043750.0,4741834062.0
b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,,
- Thuê căn hộ dự án Cộng Hòa Garden (*),b) Chi phí trả trước dài hạn > - Thuê căn hộ dự án Cộng Hòa Garden (*),- Thuê căn hộ dự án Cộng Hòa Garden (*),17.413.207.416,17.899.309.696,17413207416.0,17899309696.0
- Công cụ dụng cụ xuất dùng,b) Chi phí trả trước dài hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,1.315.620.559,645.680.299,1315620559.0,645680299.0
- Chi phí sửa chữa,b) Chi phí trả trước dài hạn > - Chi phí sửa chữa,- Chi phí sửa chữa,14.487.933.321,23.521.622.164,14487933321.0,23521622164.0
- Chi phí trả trước dài hạn khác,b) Chi phí trả trước dài hạn > - Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,1.618.678.508,4.180.844.150,1618678508.0,4180844150.0
,,,34.835.439.804,46.247.456.309,34835439804.0,46247456309.0
