row_label_raw,row_label_full,col_0,31/12/2017(VND),01/01/2017(VND),numeric__31/12/2017(VND),numeric__01/01/2017(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,20.841.583.099,49.785.256.863,20841583099.0,49785256863.0
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,7.689.215.535,6.840.062.569,7689215535.0,6840062569.0
Nhà thầu SFECO,Nhà thầu SFECO,Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
"Mô tơ, máy phát nhà thầu Harbin","Mô tơ, máy phát nhà thầu Harbin","Mô tơ, máy phát nhà thầu Harbin",3.296.575.000,3.304.550.000,3296575000.0,3304550000.0
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,-,29.636.487.926,,29636487926.0
Các khoản khác,Các khoản khác,Các khoản khác,5.533.358.488,5.681.722.292,5533358488.0,5681722292.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,20.841.583.099,49.785.256.863,20841583099.0,49785256863.0
