row_label_raw,row_label_full,col_0,31/12/2017(VND),01/01/2017(VND),numeric__31/12/2017(VND),numeric__01/01/2017(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,483.411.066.554,293.101.469.315,483411066554.0,293101469315.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,459.550.483.799,259.664.636.493,459550483799.0,259664636493.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,13.873.819.607,18.274.231.453,13873819607.0,18274231453.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,9.986.763.148,15.162.601.369,9986763148.0,15162601369.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,483.411.066.554,293.101.469.315,483411066554.0,293101469315.0
