row_label_raw,row_label_full,col_0,col_1,31/12/2017(VND),01/01/2017(VND),numeric__col_1,numeric__31/12/2017(VND),numeric__01/01/2017(VND)
a.,a.,a.,Ngắn hạn,2.277.995.125.129,1.832.575.830.816,,2277995125129.0,1832575830816.0
a.,a.,a.,Công ty Mua bán điện,2.268.126.307.745,1.825.977.380.559,,2268126307745.0,1825977380559.0
a.,a.,a.,Các khách hàng khác,9.868.817.384,6.598.450.257,,9868817384.0,6598450257.0
b.,b.,b.,Dài hạn,-,-,,,
b.,b. > b.,b.,Cộng,2.277.995.125.129,1.832.575.830.816,,2277995125129.0,1832575830816.0
