row_label_raw,row_label_full,col_0,31/12/2017(VND) > Giá trị,31/12/2017(VND) > Dự phòng,01/01/2017(VND) > Giá trị,01/01/2017(VND) > Dự phòng,numeric__31/12/2017(VND) > Giá trị,numeric__31/12/2017(VND) > Dự phòng,numeric__01/01/2017(VND) > Giá trị,numeric__01/01/2017(VND) > Dự phòng
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",100.895.885.110,(321.823.948),100.306.855.769,(322.172.416),100895885110.0,-321823948.0,100306855769.0,-322172416.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",933.939.473,-,655.258.117,-,933939473.0,,655258117.0,
Chi phí SXKD DD,Chi phí SXKD DD,Chi phí SXKD DD,18.249.463.968,-,10.864.529.657,-,18249463968.0,,10864529657.0,
Thành phẩm,Thành phẩm,Thành phẩm,2.882.815.707,-,3.600.884.877,-,2882815707.0,,3600884877.0,
Cộng,Cộng,Cộng,122.962.104.258,(321.823.948),115.427.528.420,(322.172.416),122962104258.0,-321823948.0,115427528420.0,-322172416.0
