row_label_raw,row_label_full,TT,Tên đơn vị,Công nợ > 131,Công nợ > 138,Công nợ > 331,Công nợ > 335,Công nợ > 341,numeric__Tên đơn vị,numeric__Công nợ > 131,numeric__Công nợ > 138,numeric__Công nợ > 331,numeric__Công nợ > 335,numeric__Công nợ > 341
A,A,A,B,1,2,3,4,5,,1.0,2.0,3.0,4.0,5.0
20,20,20,Tổng công ty CN hóa chất mỏ,-,-,2.155.510.957,-,-,,,,2155510957.0,,
21,21,21,Công ty Công nghiệp hóa chất mỏ Trung Trung Bộ,-,-,398.002.280,-,-,,,,398002280.0,,
22,22,22,CTCP Khách sạn Thái Nguyên VVMI,-,-,27.667.200,-,-,,,,27667200.0,,
II,II,II,CÁC KHOẢN NỘ' DÀI HẠN,-,-,-,-,7.353.768.564.605,,,,,,7353768564605.0
1,1,1,Tập đoàn CN Than - Khoáng sản Việt Nam,-,-,-,-,7.353.768.564.605,,,,,,7353768564605.0
,,,CỘNG,12.406.134.528,53.091.731.843,913.109.874.939,2.210.085.190,7.353.768.564.605,,12406134528.0,53091731843.0,913109874939.0,2210085190.0,7353768564605.0
