row_label_raw,row_label_full,col_0,Năm 2017(VND),numeric__Năm 2017(VND)
Lương thường của Ban Giám đốc,Lương thường của Ban Giám đốc,Lương thường của Ban Giám đốc,3.626.640.000,3626640000.0
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,279.360.000,279360000.0
Cộng,Cộng,Cộng,3.906.000.000,3906000000.0
