row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"495,10 #",11.221.447,,11221447.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,52.815.318.139,,52815318139.0
Cộng,Cộng,Cộng,,52.826.539.586,,52826539586.0
