row_label_raw,row_label_full,col_0,col_1,01/01/2017(VND) > Giá trị,01/01/2017(VND) > Khả năngtrà nợ,31/12/2017(VND) > Giá trị,31/12/2017(VND) > Khả năngtrà nợ,numeric__col_1,numeric__01/01/2017(VND) > Giá trị,numeric__01/01/2017(VND) > Khả năngtrà nợ,numeric__31/12/2017(VND) > Giá trị,numeric__31/12/2017(VND) > Khả năngtrà nợ
c.,c.,c.,Phân loại gốc vay dài hạn đến hạn trả tại thời điểm lập BCTC,2.114.072.507.353,2.114.072.507.353,2.543.929.793.175,2.543.929.793.175,,2114072507353.0,2114072507353.0,2543929793175.0,2543929793175.0
c.,c.,c.,Vay ngân hàng,941.439.768.601,941.439.768.601,1.011.158.869.408,1.011.158.869.408,,941439768601.0,941439768601.0,1011158869408.0,1011158869408.0
c.,c.,c.,Vay Tập đoàn,1.172.632.738.752,1.172.632.738.752,1.532.770.923.767,1.532.770.923.767,,1172632738752.0,1172632738752.0,1532770923767.0,1532770923767.0
d.,d.,d.,Số dư tại thời điểm lập BCTC,16.368.308.986.222,16.368.308.986.222,14.661.018.190.847,14.661.018.190.847,,16368308986222.0,16368308986222.0,14661018190847.0,14661018190847.0
d.1,d.1,d.1,Vay và nợ ngắn hạn (d.1 = a + c),2.575.736.674.483,2.575.736.674.483,3.152.519.302.067,3.152.519.302.067,,2575736674483.0,2575736674483.0,3152519302067.0,3152519302067.0
d.2,d.2,d.2,Vay và nợ dài hạn (d.2 = b - c + e),13.792.572.311.739,13.792.572.311.739,11.508.498.888.780,11.508.498.888.780,,13792572311739.0,13792572311739.0,11508498888780.0,11508498888780.0
