row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,Triệu VND,Triệu VND,,
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,90.861,106.825,90861.0,106825.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,24.370,22.778,24370.0,22778.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,935,819,935.0,819.0
- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,23.776,15.710,23776.0,15710.0
- Dịch vụ tư vấn,- Dịch vụ tư vấn,- Dịch vụ tư vấn,20.657,50.440,20657.0,50440.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,21.123,17.078,21123.0,17078.0
Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,(33.889),(37.282),-33889.0,-37282.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,(9.685),(9.310),-9685.0,-9310.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,(2.488),(2.822),-2488.0,-2822.0
- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,(9.787),(12.352),-9787.0,-12352.0
- Dịch vụ tư vấn,- Dịch vụ tư vấn,- Dịch vụ tư vấn,(11.151),(12.081),-11151.0,-12081.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,(778),(717),-778.0,-717.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,56.972,69.543,56972.0,69543.0
