row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",40.347.076,"30,17",35.718.085,"31,76",40347076.0,30.17,35718085.0,31.76
Xây dựng,Xây dựng,Xây dựng,15.594.380,"11,66",13.504.461,"12,01",15594380.0,11.66,13504461.0,12.01
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,11.504.446,"8,60",8.414.957,"7,48",11504446.0,8.6,8414957.0,7.48
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",10.639.994,"7,95",7.810.834,"6,94",10639994.0,7.95,7810834.0,6.94
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",9.416.255,"7,04",3.233.808,"2,88",9416255.0,7.04,3233808.0,2.88
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",7.875.077,"5,89",6.935.091,"6,17",7875077.0,5.89,6935091.0,6.17
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác",6.616.331,"4,95",4.009.915,"3,57",6616331.0,4.95,4009915.0,3.57
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,5.798.589,"4,34",6.977.653,"6,20",5798589.0,4.34,6977653.0,6.2
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,3.044.265,"2,28",2.541.493,"2,26",3044265.0,2.28,2541493.0,2.26
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,1.223.893,"0,91",1.235.420,"1,10",1223893.0,0.91,1235420.0,1.1
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",894.656,"0,67",1.396.710,"1,24",894656.0,0.67,1396710.0,1.24
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,616.043,"0,46",170.462,"0,15",616043.0,0.46,170462.0,0.15
Khai khoáng,Khai khoáng,Khai khoáng,305.814,"0,23",164.212,"0,15",305814.0,0.23,164212.0,0.15
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",209.376,"0,16",200.449,"0,18",209376.0,0.16,200449.0,0.18
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,179.282,"0,13",99.103,"0,09",179282.0,0.13,99103.0,0.09
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,174.043,"0,13",129.755,"0,12",174043.0,0.13,129755.0,0.12
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",125.564,"0,09",216.099,"0,19",125564.0,0.09,216099.0,0.19
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",50.754,"0,04",42.333,"0,04",50754.0,0.04,42333.0,0.04
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,19.126.834,"14,30",19.678.096,"17,47",19126834.0,14.3,19678096.0,17.47
,,,133.742.672,"100,00",112.478.936,"100,00",133742672.0,100.0,112478936.0,100.0
