row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,39.658,106.688,39658.0,106688.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,24.659,93.642,24659.0,93642.0
Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,14.999,13.046,14999.0,13046.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,332.009,158.693,332009.0,158693.0
Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,76.052,52.500,76052.0,52500.0
Thuế và các khoản phải trả ngân sáchNhà nước (Thuyết minh 21),Thuế và các khoản phải trả ngân sáchNhà nước (Thuyết minh 21),Thuế và các khoản phải trả ngân sáchNhà nước (Thuyết minh 21),255.957,106.193,255957.0,106193.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,286.015,228.229,286015.0,228229.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,47.557,49.139,47557.0,49139.0
Phải trả về xây dựng cơ bản,Phải trả về xây dựng cơ bản,Phải trả về xây dựng cơ bản,6.637,8.017,6637.0,8017.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,231.821,171.073,231821.0,171073.0
,,,657.682,493.610,657682.0,493610.0
