row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,166.958,688.068,855.026,166958.0,688068.0,855026.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,29.278,139.811,169.089,29278.0,139811.0,169089.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(26.278),-,(26.278),-26278.0,,-26278.0
Số cuối năm,Số cuối năm,Số cuối năm,169.958,827.879,997.837,169958.0,827879.0,997837.0
