row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 6.394,Phát sinh trong năm > Số phải nộpTriệu đồng > 57.437,Phát sinh trong năm > Số đã nộpTriệu đồng > (49.553),Số cuối nămTriệu đồng > 14.278,numeric__Số đầu nămTriệu đồng > 6.394,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 57.437,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (49.553),numeric__Số cuối nămTriệu đồng > 14.278
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,36.962,789.504,(590.832),235.634,36962.0,789504.0,-590832.0,235634.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.864,85.476,(83.295),6.045,3864.0,85476.0,-83295.0,6045.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.579,69.707,(69.396),3.890,3579.0,69707.0,-69396.0,3890.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,285,15.162,(13.292),2.155,285.0,15162.0,-13292.0,2155.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,288,(288),-,,288.0,-288.0,
Thuế khác,Thuế khác,Thuế khác,-,319,(319),-,,319.0,-319.0,
,,,47.220,932.417,(723.680),255.957,47220.0,932417.0,-723680.0,255957.0
