row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,53.469.426,51.214.534,53469426.0,51214534.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,19.011.482,20.213.673,19011482.0,20213673.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,11.716.091,7.743.584,11716091.0,7743584.0
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,8.729.967,10.110.800,8729967.0,10110800.0
"Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",7.682.874,7.464.863,7682874.0,7464863.0
"Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Công ty Nhà nướcĐơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",1.871.305,1.239.612,1871305.0,1239612.0
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,1.164.624,1.144.567,1164624.0,1144567.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.147.213,1.013.501,1147213.0,1013501.0
Công ty liên doanh nước ngoài,Công ty liên doanh nước ngoài,Công ty liên doanh nước ngoài,520.909,807.580,520909.0,807580.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,267.540,236.794,267540.0,236794.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,211.812,201.027,211812.0,201027.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,14.955,8.269,14955.0,8269.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,9.766,22.182,9766.0,22182.0
Hộ kinh doanh,Hộ kinh doanh,Hộ kinh doanh,2.695,2.166,2695.0,2166.0
Khác,Khác,Khác,1.118.193,1.005.916,1118193.0,1005916.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,72.687.333,76.936.745,72687333.0,76936745.0
,,,126.156.759,128.151.279,126156759.0,128151279.0
