row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019%/năm,Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm
Bằng VND,Bằng VND,Bằng VND,"1,20 - 6,00","4,50 - 5,60",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"0,01 - 1,90","0,00 - 3,00",,
