row_label_raw,row_label_full,Chỉ tiêu > Số đầu năm,Quỹ đầu tư phát triển Triệu đồng > 70,Quỹ dự phòng tài chính Triệu đồng > 475.267,Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 103.639,Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 60.538,Tổng cộng Triệu đồng > 639.514,numeric__Quỹ đầu tư phát triển Triệu đồng > 70,numeric__Quỹ dự phòng tài chính Triệu đồng > 475.267,numeric__Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 103.639,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 60.538,numeric__Tổng cộng Triệu đồng > 639.514
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,263.107,131.554,20.000,414.661,,263107.0,131554.0,20000.0,414661.0
Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,-,-,-,(3.431),(3.431),,,,-3431.0,-3431.0
Số cuối năm,Số cuối năm,Số cuối năm,70,738.374,235.193,77.107,1.050.744,70.0,738374.0,235193.0,77107.0,1050744.0
