row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu liên quan đến nghiệp vụ thư tín dụng trả chậm,Phải thu liên quan đến nghiệp vụ thư tín dụng trả chậm,Phải thu liên quan đến nghiệp vụ thư tín dụng trả chậm,3.815.818,-,3815818.0,
Phải thu từ thanh lý TSCĐ (i),Phải thu từ thanh lý TSCĐ (i),Phải thu từ thanh lý TSCĐ (i),738.000,-,738000.0,
Tạm ứng mua sắm TSCĐ (ii),Tạm ứng mua sắm TSCĐ (ii),Tạm ứng mua sắm TSCĐ (ii),514.616,526.944,514616.0,526944.0
Chi phí công trình,Chi phí công trình,Chi phí công trình,458.717,344.231,458717.0,344231.0
Tạm ứng góp vốn đầu tư (iii),Tạm ứng góp vốn đầu tư (iii),Tạm ứng góp vốn đầu tư (iii),300.000,-,300000.0,
Phải thu từ hoạt động bán chứng khoán trả chậm (iv),Phải thu từ hoạt động bán chứng khoán trả chậm (iv),Phải thu từ hoạt động bán chứng khoán trả chậm (iv),239.980,239.980,239980.0,239980.0
Phải thu liên minh thẻ,Phải thu liên minh thẻ,Phải thu liên minh thẻ,219.451,104.719,219451.0,104719.0
Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,178.976,162.348,178976.0,162348.0
Ký quỹ tài khoản giao dịch mua cổ phiếu quỹ (v),Ký quỹ tài khoản giao dịch mua cổ phiếu quỹ (v),Ký quỹ tài khoản giao dịch mua cổ phiếu quỹ (v),73.073,-,73073.0,
Ký quỹ giao dịch phải sinh,Ký quỹ giao dịch phải sinh,Ký quỹ giao dịch phải sinh,67.880,-,67880.0,
"Ký quỹ thuê văn phòng, TSCĐ và công cụ dụng cụ","Ký quỹ thuê văn phòng, TSCĐ và công cụ dụng cụ","Ký quỹ thuê văn phòng, TSCĐ và công cụ dụng cụ",46.516,78.876,46516.0,78876.0
Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,35.511,28.527,35511.0,28527.0
Tạm ứng chi phí xử lý tài sản bảo đảm,Tạm ứng chi phí xử lý tài sản bảo đảm,Tạm ứng chi phí xử lý tài sản bảo đảm,25.748,23.699,25748.0,23699.0
Phải thu dịch vụ thu hộ kèm hỗ trợ quản lý trái phiếu,Phải thu dịch vụ thu hộ kèm hỗ trợ quản lý trái phiếu,Phải thu dịch vụ thu hộ kèm hỗ trợ quản lý trái phiếu,16.249,-,16249.0,
Tạm ứng cho khoản tiền gửi tiết kiệm trả lãi trao ngay,Tạm ứng cho khoản tiền gửi tiết kiệm trả lãi trao ngay,Tạm ứng cho khoản tiền gửi tiết kiệm trả lãi trao ngay,12.445,13.571,12445.0,13571.0
Phải thu ngân sách Nhà nước,Phải thu ngân sách Nhà nước,Phải thu ngân sách Nhà nước,-,58.973,,58973.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,140.851,159.458,140851.0,159458.0
,,,6.883.831,1.741.326,6883831.0,1741326.0
