row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,169.958,827.879,997.837,169958.0,827879.0,997837.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,155.504,153.852,309.356,155504.0,153852.0,309356.0
Số dự phòng đã sử dụng để xử lý rủi ro,Số dự phòng đã sử dụng để xử lý rủi ro,Số dự phòng đã sử dụng để xử lý rủi ro,(55.439),-,(55.439),-55439.0,,-55439.0
Số cuối năm,Số cuối năm,Số cuối năm,270.023,981.731,1.251.754,270023.0,981731.0,1251754.0
