row_label_raw,row_label_full,col_0,Currency: VND,Currency: VND_1,numeric__Currency: VND,numeric__Currency: VND_1
,,,Software,Software,,
Cost,Cost,Cost,Cost,Cost,,
1 January 2024,1 January 2024,1 January 2024,"254,746,208,312","254,746,208,312",,
Increase,Increase,Increase,"59,670,946,419","59,670,946,419",,
Purchases,Purchases,Purchases,"59,670,946,419","59,670,946,419",,
Decrease,Decrease,Decrease,"(417,600,000)","(417,600,000)",,
Disposals,Disposals,Disposals,"(417,600,000)","(417,600,000)",,
31 December 2024,31 December 2024,31 December 2024,"313,999,554,731","313,999,554,731",,
Accumulated amortization,Accumulated amortization,Accumulated amortization,Accumulated amortization,Accumulated amortization,,
1 January 2024,1 January 2024,1 January 2024,"157,655,072,945","157,655,072,945",,
Increase,Increase,Increase,"43,918,125,991","43,918,125,991",,
Depreciation,Depreciation,Depreciation,"43,918,125,991","43,918,125,991",,
Decrease,Decrease,Decrease,"(417,600,000)","(417,600,000)",,
Disposals,Disposals,Disposals,"(417,600,000)","(417,600,000)",,
31 December 2024,31 December 2024,31 December 2024,"201,155,598,936","201,155,598,936",,
Net book value,Net book value,Net book value,Net book value,Net book value,,
1 January 2024,1 January 2024,1 January 2024,"97,091,135,367","97,091,135,367",,
31 December 2024,31 December 2024,31 December 2024,"112,843,955,795","112,843,955,795",,
Additional information on intangible fixed assets:,Additional information on intangible fixed assets:,Additional information on intangible fixed assets:,Additional information on intangible fixed assets:,Additional information on intangible fixed assets:,,
,,,Currency: VND,Currency: VND,,
,,,Ending balance,Opening balance,,
Cost of intangible fixed assets which are fully amortized but still in active use,Cost of intangible fixed assets which are fully amortized but still in active use,Cost of intangible fixed assets which are fully amortized but still in active use,"120,592,419,066","69,117,983,845",,
