row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua,Số cuối năm > Giá trị giảm giá,Số đầu năm > Số lượng,Số đầu năm > Giá mua,Số đầu năm > Giá trị giảm giá,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua,numeric__Số cuối năm > Giá trị giảm giá,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá mua,numeric__Số đầu năm > Giá trị giảm giá
HPG,HPG,HPG,408.047,11.003.582.275,(129.129.725),135.316,5.095.149.422,(1.313.067.222),408047.0,11003582275.0,-129129725.0,135316.0,5095149422.0,-1313067222.0
VPB,VPB,VPB,5.128.200,100.121.284.494,(1.659.844.494),-,-,-,5128200.0,100121284494.0,-1659844494.0,,,
MWG,MWG,MWG,43.872,2.921.875.200,(245.683.200),86.302,4.398.686.368,(704.960.768),43872.0,2921875200.0,-245683200.0,86302.0,4398686368.0,-704960768.0
VCB,VCB,VCB,87.850,8.172.293.912,(160.373.912),-,-,-,87850.0,8172293912.0,-160373912.0,,,
CTF,CTF,CTF,487.313,13.814.406.374,(3.093.520.374),-,-,-,487313.0,13814406374.0,-3093520374.0,,,
Khác,Khác,Khác,1.465.795,58.529.870.770,(11.378.186.020),353.749,21.855.807.481,(13.351.124.581),1465795.0,58529870770.0,-11378186020.0,353749.0,21855807481.0,-13351124581.0
Tổng,Tổng,Tổng,7.621.077,194.563.313.025,(16.666.737.725),575.367,31.349.643.271,(15.369.152.571),7621077.0,194563313025.0,-16666737725.0,575367.0,31349643271.0,-15369152571.0
