row_label_raw,row_label_full,Công ty liên quan,Giao dịch,Phải thu/(phải trả),Phải thu/(phải trả)_1,Phải thu/(phải trả)_2,Phải thu/(phải trả)_3,Doanh thu(chỉ phí),numeric__Giao dịch,numeric__Phải thu/(phải trả),numeric__Phải thu/(phải trả)_1,numeric__Phải thu/(phải trả)_2,numeric__Phải thu/(phải trả)_3,numeric__Doanh thu(chỉ phí)
Công ty liên quan,Công ty liên quan,Công ty liên quan,Giao dịch,Ngày 01 tháng 01năm 2024,Tăng trong năm,Giảm trong năm,Ngày 31 tháng 12năm 2024,Doanh thu(chỉ phí),,,,,,
"Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Công ty liên quan > Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan",Doanh thu giao dịch và dịch vụ chứng khoán khác,-,2.309.561.928,(2.309.561.928),-,2.309.380.416,,,2309561928.0,-2309561928.0,,2309380416.0
"Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Công ty liên quan > Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan",Phi quản lý danh mục,6.932.151,180.726.013,(180.726.013),6.932.151,180.726.013,,6932151.0,180726013.0,-180726013.0,6932151.0,180726013.0
"Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Công ty liên quan > Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan",Cổ tức SSI,-,(29.672.224.000),29.672.224.000,-,,,,-29672224000.0,29672224000.0,,
"Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Công ty liên quan > Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan","Thành viên Hội đồng Quản trị, Ban Tổng Giám đốc và các cả nhân liên quan",Các giao dịch khác,(37.784.331.739),(16.579.943.317),54.364.275.056,-,(204.807.705),,-37784331739.0,-16579943317.0,54364275056.0,,-204807705.0
