row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Fund certificates,Fund certificates,Fund certificates,"22,804,097,300","79,654,585,500",,
Shares,Shares,Shares,"179,052,600,000","289,239,330,000",,
Bonds,Bonds,Bonds,"9,444,717,100,000","9,810,680,000,000",,
Total,Total,Total,"9,646,573,797,300","10,179,573,915,500",,
