row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,,,,
61,61,61,"Tiền chi để mua sắm, xây dựng tài sản cố định, bất động sản đầu tư và các tài sản khác",,(436.566.898.855),(98.980.292.042),,,-436566898855.0,-98980292042.0
62,62,62,"Tiền thu từ thanh lý, nhượng bán tài sản cố định, bất động sản đầu tư và các tài sản khác",,83.961.688.363,47.830.771.528,,,83961688363.0,47830771528.0
63,63,63,"Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác",,(820.000.000.000),(346.640.000.000),,,-820000000000.0,-346640000000.0
64,64,64,"Tiền thu hồi các khoản đầu tư vào công ty con, công ty liên doanh, liên kết và đầu tư khác",,1.800.000.000.000,150.000.000.000,,,1800000000000.0,150000000000.0
65,65,65,Tiền thu về cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn,,174.138.190.772,173.831.205.477,,,174138190772.0,173831205477.0
70,70,70,Lưu chuyển tiền thuần từ(sử dụng vào) hoạt động đầu tư,,801.532.980.280,(73.958.315.037),,,801532980280.0,-73958315037.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
71,71,71,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,2.363.708.005.000,100.000.000.000,,,2363708005000.0,100000000000.0
73,73,73,Tiền vay gốc,,257.590.541.631.577,456.844.448.643.479,,,257590541631577.0,456844448643479.0
73.2,73.2,73.2,- Tiến vay khác,,257.590.541.631.577,456.844.448.643.479,,,257590541631577.0,456844448643479.0
74,74,74,Tiền chi trả nợ gốc vay,,(255.240.406.231.117),(441.604.695.413.274),,,-255240406231117.0,-441604695413274.0
74.3,74.3,74.3,- Tiến chi trả gốc vay khác,,(255.240.406.231.117),(441.604.695.413.274),,,-255240406231117.0,-441604695413274.0
76,76,76,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(1.505.962.969.000),(1.496.666.111.000),,,-1505962969000.0,-1496666111000.0
80,80,80,Lưu chuyển tiền thuần từ hoạt động tài chính,,3.207.880.436.460,13.843.087.119.205,,,3207880436460.0,13843087119205.0
90,90,90,GIÁM TIÊN THUÂN TRONG NĂM,,(254.905.290.009),(923.901.734.522),,,-254905290009.0,-923901734522.0
101,101,101,TIÊN VÀ CÁC KHOẠN TƯƠNG ĐƯƠNG TIÊN ĐẦU NĂM,5,493.905.528.209,1.417.807.262.731,,5.0,493905528209.0,1417807262731.0
101.1,101.1,101.1,Tiền,,476.356.340.376,904.053.554.501,,,476356340376.0,904053554501.0
101.2,101.2,101.2,Các khoản tương đương tiền,,15.307.059.179,510.597.750.814,,,15307059179.0,510597750814.0
102,102,102,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,2.242.128.654,3.155.957.416,,,2242128654.0,3155957416.0
103,103,103,TIÊN VÀ CÁC KHOẠN TƯƠNG ĐƯƠNG TIÊN CUỐI NĂM,5,239.000.238.200,493.905.528.209,,5.0,239000238200.0,493905528209.0
103.1,103.1,103.1,Tiền,,206.795.644.109,476.356.340.376,,,206795644109.0,476356340376.0
103.2,103.2,103.2,Các khoản tương đương tiền,,30.030.246.575,15.307.059.179,,,30030246575.0,15307059179.0
104,104,104,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,2.174.347.516,2.242.128.654,,,2174347516.0,2242128654.0
