row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Disposal of an associate (BBC),Disposal of an associate (BBC),Disposal of an associate (BBC),"8,144,100,724","8,144,100,724",,
Disposal of an associate (SSC),Disposal of an associate (SSC),Disposal of an associate (SSC),"19,186,831,881","19,186,831,881",,
Disposal of an associate (LAF),Disposal of an associate (LAF),Disposal of an associate (LAF),"1,688,248,597","1,688,248,597",,
Disposal of an associate (VFG),Disposal of an associate (VFG),Disposal of an associate (VFG),"12,890,045,591","12,890,045,591",,
Disposal of other shares to associates,Disposal of other shares to associates,Disposal of other shares to associates,"11,653,656,882","9,277,932,564",,
Other unrealized revenue,Other unrealized revenue,Other unrealized revenue,"1,000,000,000","1,200,000,000",,
Total,Total,Total,"54,562,883,675","52,387,159,357",,
