row_label_raw,row_label_full,col_0,Số đã trình bày,Số trình bày lại,numeric__Số đã trình bày,numeric__Số trình bày lại
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông - VND,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông - VND,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông - VND,2.292.781.385.416,2.134.608.899.616,2292781385416.0,2134608899616.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (*),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (*),Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (*),1.497.494.833,1.799.314.747,1497494833.0,1799314747.0
Lãi cơ bản trên mỗi cổ phiếu - VND,Lãi cơ bản trên mỗi cổ phiếu - VND,Lãi cơ bản trên mỗi cổ phiếu - VND,1.531,1.186,1531.0,1186.0
