row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu đăng ký giao dịch UPCoM,Cổ phiếu đăng ký giao dịch UPCoM,Cổ phiếu đăng ký giao dịch UPCoM,71.675.281.043,116.029.669.600,-,-,71675281043.0,116029669600.0,,
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,342.764.891.142,338.023.599.756,383.215.748.440,378.474.457.054,342764891142.0,338023599756.0,383215748440.0,378474457054.0
CTCP PAN Farm,CTCP PAN Farm,CTCP PAN Farm,32.000.014.000,32.000.014.000,53.408.921.300,53.408.921.300,32000014000.0,32000014000.0,53408921300.0,53408921300.0
CTCP ConCung,CTCP ConCung,CTCP ConCung,40.007.139.216,40.007.139.216,40.007.139.216,40.007.139.216,40007139216.0,40007139216.0,40007139216.0,40007139216.0
Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,270.757.737.926,266.016.446.540,289.799.687.924,285.058.396.538,270757737926.0,266016446540.0,289799687924.0,285058396538.0
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,108.279.582.466,108.279.582.466,37.279.382.466,37.279.382.466,108279582466.0,108279582466.0,37279382466.0,37279382466.0
Tổng cộng,Tổng cộng,Tổng cộng,522.719.754.651,562.332.851.822,420.495.130.906,415.753.839.520,522719754651.0,562332851822.0,420495130906.0,415753839520.0
