row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Unrestricted financial assets,Unrestricted financial assets,Unrestricted financial assets,"102,694,055,926,400","78,834,186,721,200",,
Restricted financial assets,Restricted financial assets,Restricted financial assets,"4,982,805,830,000","969,229,010,000",,
Mortgage financial assets,Mortgage financial assets,Mortgage financial assets,"11,310,605,310,000","10,965,402,370,000",,
Blocked financial assets,Blocked financial assets,Blocked financial assets,"20,725,970,000","16,950,300,000",,
Financial assets awaiting for settlement,Financial assets awaiting for settlement,Financial assets awaiting for settlement,"596,729,660,000","1,321,464,250,000",,
Total,Total,Total,"119,604,922,696,400","92,107,232,651,200",,
