row_label_raw,row_label_full,col_0,col_1,Số cuối năm,Đơn vị tính: VNDSố đầu năm,numeric__col_1,numeric__Số cuối năm,numeric__Đơn vị tính: VNDSố đầu năm
Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý- Của Nhà đầu tư trong nước- Của Nhà đầu tư nước ngoài,Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý- Của Nhà đầu tư trong nước- Của Nhà đầu tư nước ngoài,Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý- Của Nhà đầu tư trong nước- Của Nhà đầu tư nước ngoài,Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý- Của Nhà đầu tư trong nước- Của Nhà đầu tư nước ngoài,4.919.023.915.6224.712.758.821.651206.265.093.971,5.166.309.968.0714.304.562.383.964861.747.584.107,,4.919023915622471e+37,5.166309968071431e+37
Tổng cộng,Tổng cộng,Tổng cộng,Tổng cộng,4.919.023.915.622,5.166.309.968.071,,4919023915622.0,5166309968071.0
30.14,30.14,30.14,Phải trả Tổ chức phát hành chứng khoán,,,,,
30.14,30.14,30.14,Phải trả Tổ chức phát hành chứng khoán,Số cuối năm,Đơn vị tính: VNDSố đầu năm,,,
30.14,30.14 > 30.14,30.14,Phải trả tổ chức phát hành chứng khoán khác,122.465.000,94.987.313.000,,122465000.0,94987313000.0
30.15,30.15,30.15,"Phải trả cổ tức, gốc và lãi trái phiếu",,,,,
30.15,30.15,30.15,"Phải trả cổ tức, gốc và lãi trái phiếu",Số cuối năm,Đơn vị tính: VNDSố đầu năm,,,
30.15,30.15 > 30.15,30.15,"Tiền gửi thanh toán gốc, tiền lãi và cổ tức của Tổ chức phát hành",11.174.732.134,4.074.931.834,,11174732134.0,4074931834.0
