row_label_raw,row_label_full,1. Lợi nhuận đã thực hiện chưa phân phối năm trước (tại 1/1/2024 và 1/1/2023) > 2. Lỗ chưa thực hiện cuối năm (tại 31/12/2024 và 31/12/2023) > 3. Lợi nhuận đã thực hiện trong năm > 4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn tính đến cuối năm ((4)=(1)+(2)+(3)),Năm nay > 4.764.972.942.282 > (258.657.302.794) > 2.939.900.408.631 > 7.446.216.048.119,Đơn vị tính: VND Năm trước > 4.080.124.452.649 > (128.997.835.405) > 2.237.380.088.847 > 6.188.506.706.091,numeric__Năm nay > 4.764.972.942.282 > (258.657.302.794) > 2.939.900.408.631 > 7.446.216.048.119,numeric__Đơn vị tính: VND Năm trước > 4.080.124.452.649 > (128.997.835.405) > 2.237.380.088.847 > 6.188.506.706.091
"5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích từ lợi nhuận- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng",(152.662.804.998),(50.979.596.886),-152662804998.0,-50979596886.0
6. Các khoản khác làm giảm lợi nhuận chưa phân phối,6. Các khoản khác làm giảm lợi nhuận chưa phân phối,6. Các khoản khác làm giảm lợi nhuận chưa phân phối,(152.662.804.998),(50.979.596.886),-152662804998.0,-50979596886.0
7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Trả cổ tức bằng tiền,(17.885.027.724),(2.413.333.335),-17885027724.0,-2413333335.0
Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,5.766.529.546.397,4.635.975.106.870,5766529546397.0,4635975106870.0
