row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Shares,Shares,Shares,"455,522,080,000","109,708,290,000",,
Bonds,Bonds,Bonds,-,"93,826,100,000",,
Total,Total,Total,"455,522,080,000","203,534,390,000",,
