row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,2.066.257.561.622,1.808.268.761.125,2066257561622.0,1808268761125.0
Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,327.941.173.503,473.679.676.164,327941173503.0,473679676164.0
Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,2.079.370.965.194,1.568.443.996.157,2079370965194.0,1568443996157.0
Từ tài sản tài chính AFS,Từ tài sản tài chính AFS,Từ tài sản tài chính AFS,5.855.498.234,6.001.639.582,5855498234.0,6001639582.0
"Cổ tức, trái tức phát sinh từ tài sản tài chính AFS","Cổ tức, trái tức phát sinh từ tài sản tài chính AFS","Cổ tức, trái tức phát sinh từ tài sản tài chính AFS",5.855.498.234,5.153.564.831,5855498234.0,5153564831.0
Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại khi bán,Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại khi bán,Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại khi bán,-,848.074.751,,848074751.0
Tổng cộng,Tổng cộng,Tổng cộng,4.479.425.198.553,3.856.394.073.028,4479425198553.0,3856394073028.0
