row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Unrestricted and non-traded financial assets deposited at VSD,Unrestricted and non-traded financial assets deposited at VSD,Unrestricted and non-traded financial assets deposited at VSD,"1,150,014,570,000","838,298,400,000",,
Restricted and non-traded financial assets deposited at VSD,Restricted and non-traded financial assets deposited at VSD,Restricted and non-traded financial assets deposited at VSD,"24,381,000,000","24,381,000,000",,
Blocked and non-traded financial assets deposited at VSD,Restricted and non-traded financial assets deposited at VSD > Blocked and non-traded financial assets deposited at VSD,Blocked and non-traded financial assets deposited at VSD,"990,000","990,000",990.0,990.0
Total,Total,Total,"1,174,396,560,000","862,680,390,000",,
