row_label_raw,row_label_full,col_0,Số đã trình bày,Số trình bày lại,numeric__Số đã trình bày,numeric__Số trình bày lại
Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,Lợi nhuận sau thuế còn lại sau khi tạm trích lập các quỹ không thuộc cổ đông - VND,2.292.781.385.416,2.134.608.899.616,2292781385416.0,2134608899616.0
Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND,-,-,,
Lợi nhuận sau điều chỉnh - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Lợi nhuận sau điều chỉnh - VND,Lợi nhuận sau điều chỉnh - VND,2.292.781.385.416,2.134.608.899.616,2292781385416.0,2134608899616.0
Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu (*),Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu (*),Số lượng cổ phiếu để tính lãi suy giảm trên cổ phiếu (*),1.915.166.610,1.914.760.497,1915166610.0,1914760497.0
Lãi suy giảm trên mỗi cổ phiếu - VND,Các khoản điều chỉnh lợi nhuận để tính lãi suy giảm trên cổ phiếu - VND > Lãi suy giảm trên mỗi cổ phiếu - VND,Lãi suy giảm trên mỗi cổ phiếu - VND,1.197,1.115,1197.0,1115.0
