row_label_raw,row_label_full,CHỈ TIỀU,Thuyết minh,Số dư đầu năm > Ngày 01 tháng 01 năm 2023 > VND,Số dư đầu năm > Ngày 01 tháng 01 năm 2024 > VND,Số tăng/giảm > Năm trước > Tăng > VND,Số tăng/giảm > Năm trước > Giảm > VND,Số tăng/giảm > Năm nay > Tăng > VND,Số tăng/giảm > Năm nay > Giảm > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2023 > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2024 > VND,numeric__Thuyết minh,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2023 > VND,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2024 > VND,numeric__Số tăng/giảm > Năm trước > Tăng > VND,numeric__Số tăng/giảm > Năm trước > Giảm > VND,numeric__Số tăng/giảm > Năm nay > Tăng > VND,numeric__Số tăng/giảm > Năm nay > Giảm > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2023 > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2024 > VND
A,A,A,B,1,2,3,4,5,6,7,8,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
II. THU NHẬP TOÀN DIỆN KHẮC1. Lãi(ỗ) từ đánh giá lại các tài sản tài chính AFS,II. THU NHẬP TOÀN DIỆN KHẮC1. Lãi(ỗ) từ đánh giá lại các tài sản tài chính AFS,II. THU NHẬP TOÀN DIỆN KHẮC1. Lãi(ỗ) từ đánh giá lại các tài sản tài chính AFS,41,(6.286.385.840),(3.793.033.106),38.110.659.605,(35.617.306.871),35.483.510.846,-,(3.793.033.106),31.690.477.740,41.0,-6286385840.0,-3793033106.0,38110659605.0,-35617306871.0,35483510846.0,,-3793033106.0,31690477740.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,(6.286.385.840),(3.793.033.106),38.110.659.605,(35.617.306.871),35.483.510.846,-,(3.793.033.106),31.690.477.740,,-6286385840.0,-3793033106.0,38110659605.0,-35617306871.0,35483510846.0,,-3793033106.0,31690477740.0
