row_label_raw,row_label_full,Code,ITEMS,Notes,Ending balance,Opening balance,numeric__ITEMS,numeric__Notes,numeric__Ending balance,numeric__Opening balance
200,200,200,B. NON-CURRENT ASSETS,,"2,574,910,647,355","3,486,038,113,148",,,,
210,210,210,I. Long-term financial assets,,"1,625,606,669,387","2,821,238,620,031",,,,
212,210 > 212,212,1. Long-term investments,11,"1,625,606,669,387","2,821,238,620,031",,11.0,,
212.1,212.1,212.1,1.1. HTM investments,,"938,116,263,256","2,171,558,577,993",,,,
212.3,212.3,212.3,"1.2. Investment in joint ventures, associates",,"687,490,406,131","649,680,042,038",,,,
220,220,220,II. Fixed assets,,"231,350,675,694","269,476,512,837",,,,
221,220 > 221,221,1. Tangible fixed assets,12,"118,506,719,899","172,385,377,470",,12.0,,
222,222,222,1.1. Cost,,"408,360,121,790","408,960,853,045",,,,
223a,223a,223a,1.2. Accumulated depreciation,,"(289,853,401,891)","(236,575,475,575)",,,,
227,223a > 227,227,2. Intangible fixed assets,13,"112,843,955,795","97,091,135,367",,13.0,,
228,228,228,2.1. Cost,,"313,999,554,731","254,746,208,312",,,,
229a,229a,229a,2.2. Accumulated amortization,,"(201,155,598,936)","(157,655,072,945)",,,,
230,229a > 230,230,III. Investment properties,14,"200,196,436,698","235,719,785,810",,14.0,,
231,231,231,1. Cost,,"287,459,600,028","334,221,951,291",,,,
232a,232a,232a,2. Accumulated depreciation,,"(87,263,163,330)","(98,502,165,481)",,,,
240,232a > 240,240,IV. Construction in progress,15,"387,623,333,376","32,113,341,467",,15.0,,
250,250,250,V. Other long-term assets,,"130,133,532,200","127,489,853,003",,,,
251,250 > 251,251,"1. Long-term deposits, collaterals and pledges",16,"31,205,273,582","34,048,594,628",,16.0,,
252,250 > 252,252,2. Long-term prepaid expenses,17,"21,614,788,489","30,191,564,114",,17.0,,
253,250 > 253,253,3. Deferred income tax assets,18,"24,001,105,881","19,049,102,491",,18.0,,
254,250 > 254,254,4. Payment for Settlement Assistance Fund,19,"20,000,000,000","20,000,000,000",,19.0,,
255,255,255,5. Other long-term assets,,"33,312,364,248","24,200,591,770",,,,
270,270,270,TOTAL ASSETS,,"73,507,302,559,722","69,241,327,102,648",,,,
